,latitude,longitude
Domaine Rives-Blanques,43.1155509,2.2252893
Fratelli Ponte,44.84064799999999,8.031374
Infidel,29.7699346,-95.60284109999999
Marius,40.6930202,-73.9724885
Terra di Cipressi,44.13708620000001,10.3830402
Tiziano,40.7393821,-74.0030265
Château Bernés,43.5199964,6.336418099999999
Château du Lort,44.8779881,-0.4536484
Crush Farm,37.50063,-89.63915999999999
Les Mines,46.208968,-70.6789639
Larry Cherubino,-31.94655699999999,115.835173
Lions Peak,34.5952012,-120.1399418
Hunter III,38.52109,-122.467784
Pago Casa del Blanco,38.9562315,-3.4046958
Parejas Cellars,46.25578970000001,-119.9054498
De Lucia,33.904833,-118.169162
Masserie Pisari,38.9097011,-76.99921859999999
Domaine Don Gonzalo,28.1092215,-81.6179949
Cuttaway Hill Estate,-34.615137,150.2497805
Bowen Estate,-37.342429,140.845593
St. Gabriel,39.1819038,-94.5333283
Lanark Lane,41.7606504,-81.2125502
Tierra Brisa,31.7840632,-106.265225
Ra Nui,-36.7741952,174.7752622
Poggio Morino,37.8568032,-122.480619
Wayne Gretzky Estates,43.2112586,-79.1348383
Sawyer & Lindquist,34.0908279,-118.2779659
Celler Burgos-Porta,41.22515,0.845614
Odisea,34.0779422,-117.9952913
Poggio delle Robinie,37.8568032,-122.480619
Château Gaby,44.9324722,-0.280163
Château Rochebelle,44.88298899999999,-0.135963
Nobility,33.3759443,-96.366371
The Industrial,36.1457938,-115.1643208
Ébano,26.3453224,-100.0503198
Fox Brook,43.0737092,-88.1693947
Argana,35.492905,-97.566237
Better Half,30.2713068,-97.7586104
Bootstrap,40.1615176,-105.1062102
Schloss Lieser,49.91733199999999,7.019309
Château les Anguilleys,45.3723755,-0.8873823
Prizm,39.91358779999999,-86.0723924
Eikeboom,39.141235,-78.13156699999999
Château Tour St Bonnet,45.365375,-0.843746
Château Henry de France,44.7491669,-0.4620081
Rhous,35.1983522,25.1811013
The Original Dark Horse,33.465694,-88.80854
Château Bellevue Favereau,30.2710938,-97.74709829999999
Kori,36.5211988,-87.2370345
La Diligence,45.47401199999999,-71.9410599
Château Venus,44.625418,-0.377516
Game of Thrones,38.9151058,-77.0216492
Château Haut Pasquet,40.7170897,-74.32439529999999
Pont du Rhône,46.228074,7.370117
Atali Winery,37.498966,-122.24195
Biasotto,39.7023394,-75.6504044
Domaine du Petit Bondieu,47.283865,0.2337165
Carod Freres,44.7222354,5.2666765
Dalfiume,40.7614005,-89.6526753
Pátria,43.6455508,-79.3964642
Wild Hare,41.9295181,-87.64915119999999
Nobelle,39.6537953,-104.9073334
Rosati Family,40.6421237,-74.3799609
Cordant,39.7798103,-104.8494295
Confrerie de Oisly et Thesée,47.3892833,1.3781129
Il Cavaliere,45.514048,-73.557994
Sierra Vista,31.5455001,-110.2772856
Wine Out West,36.3157959,-95.6249215
Château le Paradis,37.669669,-122.082041
Dubindil,47.9271161,-122.1010225
Ballancin,45.906605,12.155579
Cantine di Ora,46.3600007,11.2978797
Cória,39.9829198,-6.5143087
Donna Anita,37.6045017,-97.28287519999999
Château Le Cap,45.4635503,-73.9446576
Château Truquet,44.909662,-0.200316
Splendore,43.2208536,-71.497897
Castello di Uviglie,45.0747691,8.40971
Marco Canato,45.025121,8.36643
Domaine La Jeanne,34.0837666,-118.3409176
Manenti,40.3361897,-104.9071528
Domaine Borie de Maurel,43.3298362,2.6031772
Temptation,32.8638981,-96.9904469
Bookster,40.7074169,-73.967153
Cimarossa,38.5890709,-122.473627
Monastir,35.7642515,10.8112885
Domaine Lathuilière-Gravallon,46.17476389999999,4.6485686
Domaine Sangouard,46.31220099999999,4.711425999999999
Domaine du Gouyat,40.3506884,-74.66276309999999
Forchir,45.9383146,12.9630189
Tenuta Valli,44.413431,11.9055108
Promise,36.7447063,-95.9784452
Bartalotti,38.258745,-122.273515
Coturri Winery,38.3713136,-122.5637552
Evodia,40.2565874,-75.135987
Roney,42.227881,-71.707169
True Vine,32.328012,-95.329684
Marco Cottini,45.5430011,10.8885938
Grotta del Ninfeo,37.07652,15.27471
Cascina Bretta Rossa,44.6255207,8.6779741
Château Belcier,44.921937,0.005283899999999999
Anonymous,37.0561729,-95.7067902
Château les Bormettes,43.1263376,6.2537202
Streamside,41.0270306,-75.3348865
Château Valcombe,35.5155397,-82.5277432
Dario Coos,46.2177572,13.2666843
Cistus,45.687555,-122.782287
Villa San Giovanni,38.21674580000001,15.6362381
Château Montcabrier,44.5416839,1.07365
Buil & Giné,37.09024,-95.712891
Château La Rose Poncet,44.8836609,-4.2e-05
Château Le Pin de Belcier,44.921937,0.005283899999999999
La Antigua,36.1326703,-95.8504892
Manzini,-26.5081999,31.3713164
Montelle,38.585628,-90.85562999999999
Ossiam,48.8775171,2.2846061
Stark Raving,42.34983099999999,-71.04797599999999
Domaine Bernard Moreau et Fils,46.9363436,4.7324473
Indian Valley,38.9188019,-94.6989581
Lucas Carton,48.8697282,2.3232
Firelands,41.4459687,-82.7097586
Poderi San Lazzaro,42.9247231,13.7238121
Shadybrook,37.72122,-97.27881699999999
Marcus James,38.130552,-90.602982
Dalla Valle,38.4562647,-122.3589605
Conte Leopardi,43.4888917,13.6169827
Los Padres,34.7419849,-119.6818236
Domaine Les Carmels,44.71497369999999,-0.3567526
Finca Ventura,38.995749,-122.84047
Domaine Grossot,47.8140073,3.8572251
Cape May,38.9351125,-74.90600529999999
Blue Reef,38.036846,-84.517095
Catharine Valley,42.437124,-76.863473
Rezonja,46.6834373,16.1810809
Woomera,-31.1656389,136.8192607
Eden Canyon,35.452217,-120.416855
Resta,26.457023,-80.06715299999999
Veraison,38.5796608,-122.5788106
Château la Fleur de Boüard,44.9492087,-0.1625043
Château La Forge,40.1409733,-75.38800549999999
Domaine des Crets,40.7520354,-74.0052865
François Buffet,45.6392608,-73.84607880000002
Les Frères Dutruy,46.3341684,6.1937356
Les Crêtes,46.7377236,-72.56175630000001
T.A.T.T,35.999899,-115.205914
Landy Family Vineyards,38.2898501,-122.4572464
Retzlaff,37.6724963,-121.7532953
Domaine Brusset,44.23061999999999,4.9315822
Mas Oncle Ernest,44.21760099999999,5.148683999999999
Sequiot,42.4728194,-88.0928888
Retorno,31.774189,34.95055
Domaine Pierre Duret,45.51255399999999,-73.496054
SOLID,36.99452480000001,-95.6202552
Antoine Simoneau,45.5056156,-73.61375919999999
Deering,43.0731364,-71.8445227
Château Cadet-Piola,44.9012075,-0.1534904
Terra de Falanis,39.464807,3.135422
Tenuta Klaus Lentsch,46.466465,11.254412
Le Cimate,42.8744826,12.5976233
Les Hauts de Croix de Labrie,44.8939181,-0.1194559
Marion-Bosser,49.0823517,3.9422602
Collection des Anges,46.9081177,-71.1021686
Devil's Advocate,44.973411,-93.27554099999999
Jasper Sisco,45.459394,-122.6417871
Lima Smith,40.728483,-84.18462699999999
Barrel Road,27.3945286,-80.3317941
Zanetti,42.1210628,-72.5881504
Capel Vale,-33.541308,115.549871
Domaine Gibault,47.2675395,1.4430217
Fairhope,30.5229719,-87.9033261
Roquesán,41.70180810000001,-3.5785902
Eterna Juventud,31.3036486,-110.9405297
Stina's,47.1724767,-122.4934975
Diseño,32.720241,-117.168566
Finca Los Olmos,31.6712991,-106.3782323
Suertes del Marqués,28.3720523,-16.5430798
Domaine Viticole de la Ville de Colmar,48.086937,7.3435377
Ghostrunner,45.6690025,-122.6285038
Gróf Degenfeld,48.143489,21.3343009
Château Soussac,44.7465255,0.0243908
Malabaila,41.88493709999999,-87.651909
Château Haut-Macô,45.0637899,-0.5049167
Licenciado,33.8480569,-117.8871143
Adega Cachín,42.3943,-7.44373
Karine,40.733053,-73.99770199999999
Abbey Creek,45.5979924,-123.0011991
Hans Lang,47.3303771,11.6665617
Agur,31.697475,34.912024
Château Grand Tayac,45.0619956,-0.702457
Esoterica by Kent Rasmussen,38.2554498,-122.2753699
Bertolani,34.0356838,-84.2914373
Colle S. Mustiola di Fabio Cenni,43.0246205,11.9610466
Thunder Mountain,28.420005,-81.584622
The Terraces,45.5401367,-122.8744342
Karl Lawrence,38.504483,-122.463058
Unparalleled,44.980269,-93.266302
Redwood Empire,38.01925230000001,-122.8631254
Arthur's Creek,-37.583333,145.2
Château Magnan-Figeac,44.9058678,-0.1902043
Rive Droite Rive Gauche,41.1296223,-73.3686968
Domaine de Lamothe,46.0394426,-73.1106355
Musico,37.09024,-95.712891
Château de Reynaud,45.0358391,-0.5268792999999999
Vitae,40.755621,-73.97846179999999
Howling Wolves,31.2795052,-95.5117226
Ponte Vecchio,43.767925,11.2531435
McPrice Myers,35.6556886,-120.7577145
Roncolato,40.6199501,-75.4001918
Calafia,27.4610159,-109.9014817
Cortijo,44.478107,-73.21203799999999
Amadores,27.7913094,-15.7238976
Artemovsk,48.5986674,37.9980367
Wilson and Wilson,38.9804556,-94.58936349999999
Pennyroyal Farm,39.002392,-123.3624208
Secret Squirrel,33.643705,-101.941616
Candido,40.7954041,-74.12927169999999
Santini,38.8474944,-77.3727102
Belmondo,49.3070211,-123.0173342
Great Western,40.059977,-95.603759
Terras de Lantaño,42.569443,-8.687089
Château Franc Cardinal,44.9568602,-0.0220639
Crane Lake,48.2665718,-92.4884914
Posh,36.1377453,-95.9848815
Napa by N.A.P.A.,37.4178246,-95.6825092
Dr. Willkomm,27.0927818,-82.4458097
Festival and Feast,27.0780727,-82.42533650000001
Toboni,37.7881668,-122.4480725
Au Sommet,38.443154,-122.24487
Aloft,36.1502738,-95.9953855
Weingut Schneider Tattendorf,47.9590098,16.3008723
Prosper,33.2362278,-96.80111
Valentini,43.5494923,-80.2557199
Les Collines,46.0041174,-118.274291
Clos Cibonne,43.1015039,6.040039699999999
Tamburlaine,34.886703,-82.37279769999999
Le Fleuron,45.5365991,-73.5076777
Domaine de la Jobeline,46.3706882,4.7301741
Scagliola,37.7299386,-88.524729
Dynasty Cellars,48.789146,-122.448601
Abadía da Cova,42.56612,-7.676926000000001
Kali Hart,36.4814111,-121.7329607
Saudade,43.6492644,-79.4221168
Falkenstein,49.0976154,12.4869404
Ridgeback,29.7063651,-95.4603672
First Colony,29.5915532,-95.6252361
Château Pontoise Cabarrus,45.286106,-0.786036
Claude Lafond,47.089271,2.030601
Moralia,42.3770029,-71.11666009999999
Hard Six Cellars,38.553887,-122.569897
Barta,37.2029786,-95.71078779999999
noblet,30.6643104,-88.1663377
Prodigo,40.6777333,-80.0940335
Whalebone,41.0511262,-71.9574586
Tatiarra,-37.73040710000001,145.1600062
Château d'Astros,43.4329382,6.4158386
Compagnie Viticole de Provence,43.3271832,5.4881819
Chain Gang,40.586842,-122.394281
Hensley,33.4972099,-112.1551111
Laurier,43.4723532,-80.5263399
Gravity Hills,35.5014993,-94.14764919999999
Château de l'Orangerie,44.6591318,-0.1148796
Château la Croix de St-Georges,46.6234115,-71.74141279999999
Casale di Daviddi,43.13623010000001,11.8499405
Domaine Tempier,43.1835314,5.7728408
Château Béard la Chapelle,44.8793046,-0.1297415
Brancher,45.7814209,-74.0017263
Declaration,38.9176536,-77.0232207
Casa da Torre,43.2244535,-79.74666359999999
Jack Barrett,43.1780339,-84.12899499999999
Nanfro,30.2181129,-85.65119729999999
Château Borie de Noaillan,44.479551,-0.366154
Jean Maréchal,45.5158541,-73.4690193
7 Peaks,40.2367685,-111.6358003
Bride Valley Vineyard,40.527559,-89.293273
Castillo de Jumilla,38.4793813,-1.3333637
Château des Charmes,43.1559288,-79.1250968
Oraison,43.914706,5.921487
Sapphire Hill,38.605932,-122.862178
Glass Mountain,36.353646,-98.58480499999999
Cantine Gini,43.6066542,10.5325638
Ispiri,44.9204388,-92.9483705
Lucky Neko,38.8835917,-77.17279599999999
Mathern,51.61614369999999,-2.6880372
Cantina Cincinnato,39.1024744,-84.5109537
Qualia,38.9391821,-77.02454519999999
Keever,32.3304023,-96.6298226
Domaine du Crampilh,43.544503,-0.1354272
La Mormoraia,43.5017856,11.0526538
Tenuta Casali,43.9721051,12.2002829
Señorío de Cuzcurrita,42.541201,-2.96531
Seaside,30.3216504,-86.1429286
Villa Venti,44.0580865,12.3175769
Domaine Corne-Loup,44.0125429,4.702522699999999
Szepsy,48.1918875,21.2801754
Jepson,32.0779023,-81.0951688
Helvetia,45.5965776,-122.9167025
Tobin James,35.654615,-120.534507
Château Loudenne,45.3199419,-0.7920723
Domaine La Borie Blanche,34.0837666,-118.3409176
Colacino,40.66787,-73.98101679999999
Loomis,37.692323,-97.325646
Château Trolliet Lafite,44.738186,0.490742
Clos des Bachelards,46.1916065,4.705308
Château Lamarque,45.09992,-0.717884
Château la Tour de Pin Figeac,44.9177482,-0.1990098
Château Bonalgue,44.9258758,-0.2263903
Château Haut-Carles,40.9080784,-73.3154559
Château Montviel,44.9347746,-0.2234286
Gratallops,41.1931656,0.7767556
Francine et Olivier Savary,37.8749361,-122.2938006
3 Badge Beverage,38.2902396,-122.4573835
La Croix du Pin,48.07910099999999,0.6021460000000001
Guerra Albano,34.1670153,-118.6195019
Caparsa,43.48696,11.3533
3000 BC,39.9493831,-75.1551309
French Rabbit,38.3032956,-77.4611311
C&B;,37.09024,-95.712891
Bejot Vins et Terroirs,46.9320247,4.7401097
Château Piron,44.647731,-0.5108309999999999
Silk Oak,28.0312801,-82.73884629999999
Fattoria di Ruppiano,43.3771323,11.3487321
Château la Gomerie,44.9011449,-0.172145
Think Tank,39.7132584,-104.9873506
60 North,41.9748083,-87.65198079999999
Château Lajarre,44.8222536,-0.0101282
Fount,41.4837646,-81.7317601
Bodegas Ondalan,42.496379,-2.436357
Thirteen Appellations,38.3574822,-122.2874387
Mockingbird,36.081263,-94.15449
Poderi dei Bricchi Astigiani,44.8224393,8.190754
Bennett Family,42.3769676,-71.160992
Borgo San Leo,43.8966191,12.3432256
Dougos,39.8648856,22.531756
Castellarin,34.4321861,-119.7022545
Sikelia,37.5999938,14.0153557
Tenuta Castelbuono,42.968275,12.562838
Witness Tree,45.0364626,-123.1170654
Riverbend,36.8029702,-94.7291271
Château Léo de Prades,42.617718,2.423231
Bush Bike,29.7349362,-95.68738379999999
Bodegas Monte La Reina,41.5150236,-5.502683999999999
Sutro,37.7804369,-122.5136935
Corey Creek,41.0457263,-72.44643529999999
Giacomo Mori,40.7437362,-73.99133139999999
Château de Lionne,44.6097592,-0.3503831
Château Saint Seurin,45.279912,-0.7882819999999999
Day Owl,42.183159,-83.61783430000001
Les Vignerons de Florensac,43.3891785,3.4646209
Project Paso,41.9081041,-87.8756502
Finca la Rinconada,38.860862,-6.404384299999999
Vinicola Serena,45.9412244,12.3179469
Lafarga,41.073439,-84.96499469999999
Heavyweight,31.2775989,-92.4800695
Rivani,44.1529,15.0379
Acronym,40.748253,-73.98528999999999
Cantine Riunite,44.77352,10.5143827
Château la Croix Saint-Georges,44.9235203,-0.204331
Quinta de Baixo,39.90027980000001,-8.3757339
Cantine Leonardo,43.743189,10.9019947
Sagebrush Annie's,34.8270489,-119.4664217
Vigliano,40.7610988,-73.9679999
Kidder Family Wines,38.1399869,-121.1441134
Montserrat Canals Torres,41.388774,2.006819
Château Maréchaux,45.14193119999999,-0.5545467
Château Sainte-Luce Bellevue,14.7682222,-60.8899856
Vitiano,30.1946986,-81.8261746
Division,37.09024,-95.712891
Do Ferreiro,45.4311578,-122.563098
Château de Cordes,45.701607,2.83824
Koonara,-37.3787333,140.836862
Antis,33.667521,-117.855259
James River,37.3938324,-78.15961159999999
Vidussi,33.9737055,-117.3280644
Cosecheros y Criadores,42.5065622,-2.4387971
Stella Mia,41.4370983,-81.9377547
Domaine de Foretal,46.2137086,4.6601137
La Perla Marco Triacca,46.162144,10.064335
Château La Grande Clotte,44.96027,-0.10637
Château Balestard la Tonnelle,44.8981121,-0.1438619
Château la Fleur Poitou,44.9098548,-0.1675911
Fulvio Luigi Serni,43.1771757,10.6028195
Château Malavieille,43.631938,3.294884
Palmeri,34.0536959,-118.4636554
Onlooker,30.4082518,-87.6841369
Maison Ambroise,47.1125024,4.9346178
Kavur,43.1794521,-124.1792976
Atalaya do Mar,18.4294575,-69.98067350000001
Bodegas Antaño,41.4131406,-4.9627199
Domaine Coquard Loison-Fleurot,47.1656173,4.9795281
Domaine Hubert Lamy,46.94891459999999,4.708638
Domaine Jean-Claude Courtault,39.141235,-78.13156699999999
Domaine du Chardonnay,47.8194981,3.8003495
Leverage,38.901485,-94.36939199999999
Upchurch,36.3547437,-94.1336085
Château du Tasta,44.764797,-0.465664
Clos Cantenac,44.892786,-0.206934
Antler Hill,35.5581519,-82.5818583
Château du Moulin,47.3694099,1.6096104
Domaine du Tix,44.045396,5.183749
Château Calon,45.266782,-0.7776259999999999
Viñedos Organicos Emiliana,32.0763699,-116.6232989
Groote Post,-33.4833989,18.4097753
Stomennano,43.388115,11.240129
Couleur d'Aquitaine,44.8118016,0.4738627
Le Petit Cheval,45.5608692,-73.60877959999999
Vinhas Altas,40.7282726,-74.1565419
Alta Delta,38.7567,-108.068
Little Rascal's,35.4237539,-97.5642613
Masseto,30.4025289,-87.31997430000001
Care,37.09024,-95.712891
Château Pey La Tour,44.84923999999999,-0.396223
Château Séguin,45.372144,-73.366827
Château de Blaignac,44.5812035,-0.0432639
Château Motte Maucourt,44.7020967,-0.177082
Ulupalakua,20.65,-156.3930556
Albinea Canali,44.6486356,10.6075283
Rapido,43.8357458,-79.3331443
La Mancina,44.47951219999999,11.0634863
Cold Water Creek,38.9148251,-94.6409843
THP,39.1049208,-84.511923
Trueblood,37.7135427,-89.2133013
La Diacceta,34.0522342,-118.2436849
Lynskeys Wairau Peaks,-41.565373,173.5286352
St. Michael-Eppan,46.4560767,11.2623877
Thornbury,29.862589,-95.50731499999999
Château d'Uza,44.03505500000001,-1.195767
Gabriele Valeriani,42.660992,13.717002
Marion-Field,48.1881779,-122.0873094
Celani Family Vineyards,38.336665,-122.289091
Buddha Kat,45.3998528,-122.2786438
Marko,33.680254,-117.845605
Eristavi Winery,37.7510834,-122.4064439
La Crusset,35.4628099,-97.6493223
Mapreco,25.8090374,-108.9969135
Rai,36.021574,-95.7333249
Firefall,37.8390509,-120.2299558
Temple Bruer,34.0535252,-118.9633926
Castillo Catadau,39.2756049,-0.5685846999999999
Sunset,37.09024,-95.712891
Royal Oaks,29.7290724,-95.58569759999999
Campo Marin,31.7283132,-116.5710568
Ferrando,42.0146412,-80.2926767
Vivencias,44.9634272,-93.21169549999999
Stefania,39.0130601,-95.76006489999999
Dobbin Lane Wines,36.1665995,-80.8246977
Mission Trail,38.89615440000001,-94.8681874
Rectoral do Umia,42.521278,-8.777728999999999
Morell-Lawrence,46.0579552,-118.3668463
Pierre Gaillard,45.3887137,4.720646299999999
Manookian,36.124436,-86.846648
Château Cambon la Pelousse,40.7684892,-73.9589049
Château la Croix Romane,44.954883,-0.20872
Domaine Marie Berenice,43.2002995,5.7669175
Elephant Hill,38.1344315,-109.8312355
Villa Yambol,42.4967141,26.476552
Chateau Peybonhomme-les-Tours,45.119538,-0.640039
Gratavinum,41.2124727,0.7603147
Evoke,35.6540353,-97.4816781
Reif Estate,43.2173408,-79.0610813
Terra d'Arcoiris,43.04101,11.841716
Marqués de Arviza,42.4657906,-2.5666618
Racemi,33.8952513,-84.4611121
Tenuta La Tenaglia,45.0920634,8.2749923
Cantina Alice Bel Colle,44.7246625,8.4394949
Limnos Wines,39.9136563,25.0837128
Locatelli,30.08761,-95.639822
Sahara Vineyards,41.1791725,-81.5523008
Le Rose,37.482258,-83.615173
Château de Francs,44.945889,-0.006346999999999999
Tenuta Solar,45.420024,11.285481
Topiary,41.6000856,-71.2749642
La Quercia,41.4653906,-93.6845889
Cantine Povero,44.8247048,8.0137453
Domaine de la Coche,47.115672,-1.820909
Adega Algueira,42.4179562,-7.474652000000001
Uppercut,45.00140100000001,-93.2514162
Domaine des Baguiers,43.1777664,5.7746473
Areo,33.542446,-117.7838341
Château Fredignac,45.133874,-0.6473979999999999
Andes Plateau,45.5194347,-73.58459239999999
Quinta do Mourão,40.2239827,-8.5887868
Macedon,43.0692299,-77.29887459999999
Floria,35.3782823,23.7311695
Volunteer,37.417468,-95.67491989999999
Morando,42.45862,-71.0626137
Château Sémeillan Mazeau,45.0710488,-0.7947513
Saveur des Vins de France,46.227638,2.213749
Château Cossieu Coutelin,45.244409,-0.80633
Château de Rouillac,44.7625701,-0.6609632999999999
Big Sky,45.26178059999999,-111.3080244
Château Viella,43.6005558,-0.1262216
Jack Tone,38.063882,-121.1522109
Great Sage,39.21307609999999,-76.93908200000001
Varvaglione,40.3895461,17.3160625
Adalia,43.6806012,-70.3514297
Altolandon,40.7437362,-73.99133139999999
Per Sempre,40.654561,-73.671004
Rocking Horse,41.927503,-87.704527
San Fabiano,37.7168892,-122.1439408
Château Tour du Pin,45.5606629,5.4430762
Riscal,42.5112876,-2.6197756
La Motte,39.2252077,-76.07319509999999
Mt. Vernon,38.707982,-77.0861753
Meinert,37.9440897,-122.027462
Dominique Pabiot,47.3036527,2.9265528
Katunar,37.8215546,-92.15764870000001
Domaine Fribourg,47.1069634,4.8755177
Ktima Driopi,37.429376,22.489743
Acre,-9.0237964,-70.81199529999999
Radar,36.1750958,-95.5640002
